match_id,round_number,winner,finish_type,points_awarded,notes
M0046,1,RhinoReaper,spin,1,
M0046,2,WizardArrow,spin,1,
M0046,3,RhinoReaper,spin,1,
M0046,4,RhinoReaper,spin,1,
M0046,5,WizardArrow,spin,1,
M0046,6,WizardArrow,spin,1,
M0046,7,RhinoReaper,spin,1,
M0047,1,SharkEdge,burst,2,
M0047,2,CrimsonGaruda,spin,1,
M0047,3,SharkEdge,pocket,2,
M0048,1,ImpactDrake,spin,1,
M0048,2,LeonClaw,pocket,2,
M0048,3,ImpactDrake,extreme,3,
M0049,1,CobaltDragoon,pocket,2,
M0049,2,CobaltDragoon,extreme,3,
M0050,1,TuskMammoth,spin,1,
M0050,2,TuskMammoth,burst,2,
M0050,3,HellsChain,pocket,2,
M0050,4,HellsChain,spin,1,
M0050,5,TuskMammoth,pocket,2,
M0051,1,DranDagger,extreme,3,
M0051,2,DranDagger,pocket,2,
M0052,1,CerberusFlame,pocket,2,
M0052,2,GolemRock,spin,1,
M0052,3,CerberusFlame,spin,1,
M0052,4,CerberusFlame,spin,1,
M0053,1,FoxBrush,pocket,2,
M0053,2,FoxBrush,burst,2,
M0054,1,ScorpioSpear,spin,1,
M0054,2,WhaleWave,spin,1,
M0054,3,ScorpioSpear,extreme,3,
M0055,1,RhinoReaper,pocket,2,
M0055,2,SharkEdge,burst,2,
M0055,3,RhinoReaper,spin,1,
M0055,4,RhinoReaper,spin,1,
M0056,1,SilverWolf,spin,1,
M0056,2,ImpactDrake,pocket,2,
M0056,3,SilverWolf,pocket,2,
M0056,4,SilverWolf,spin,1,
M0057,1,CobaltDragoon,spin,1,
M0057,2,KnightMail,pocket,2,
M0057,3,CobaltDragoon,burst,2,
M0057,4,KnightMail,spin,1,
M0057,5,KnightMail,pocket,2,
M0058,1,TuskMammoth,pocket,2,
M0058,2,ViperTail,spin,1,
M0058,3,TuskMammoth,spin,1,
M0058,4,TuskMammoth,burst,2,
M0059,1,DranDagger,pocket,2,
M0059,2,DranBuster,burst,2,
M0059,3,DranDagger,spin,1,
M0059,4,DranDagger,spin,1,
M0060,1,CerberusFlame,pocket,2,
M0060,2,CerberusFlame,spin,1,
M0060,3,CerberusFlame,spin,1,
M0061,1,FoxBrush,pocket,2,
M0061,2,KnightMail,spin,1,
M0061,3,KnightMail,spin,1,
M0061,4,FoxBrush,burst,2,
M0062,1,TuskMammoth,spin,1,
M0062,2,TuskMammoth,pocket,2,
M0062,3,TuskMammoth,extreme,3,
M0063,1,RhinoReaper,spin,1,
M0063,2,RhinoReaper,spin,1,
M0063,3,DranDagger,burst,2,
M0063,4,RhinoReaper,spin,1,
M0063,5,RhinoReaper,extreme,3,
M0064,1,FoxBrush,spin,1,
M0064,2,CerberusFlame,spin,1,
M0064,3,FoxBrush,extreme,3,
M0065,1,RhinoReaper,spin,1,
M0065,2,RhinoReaper,spin,1,
M0065,3,RhinoReaper,pocket,2,
M0066,1,FoxBrush,spin,1,
M0066,2,RhinoReaper,pocket,2,
M0066,3,FoxBrush,pocket,2,
M0066,4,RhinoReaper,spin,1,
M0066,5,RhinoReaper,spin,1,
M0066,6,FoxBrush,pocket,2,
M0066,7,FoxBrush,extreme,3,
M0067,1,FoxBrush,burst,2,
M0067,2,FoxBrush,spin,1,
M0067,3,FoxBrush,pocket,2,
M0068,1,ImpactDrake,spin,1,
M0068,2,ImpactDrake,pocket,2,
M0068,3,ImpactDrake,pocket,2,
M0069,1,CerberusFlame,pocket,2,
M0069,2,CerberusFlame,spin,1,
M0069,3,ScorpioSpear,spin,1,
M0069,4,ScorpioSpear,spin,1,
M0069,5,CerberusFlame,spin,1,
M0070,1,PhoenixRudder,spin,1,
M0070,2,CobaltDragoon,burst,2,
M0070,3,CobaltDragoon,pocket,2,
M0071,1,DranDagger,pocket,2,
M0071,2,DranDagger,pocket,2,
M0072,1,KnightMail,spin,1,
M0072,2,KnightMail,spin,1,
M0072,3,KnightMail,spin,1,
M0072,4,KnightMail,spin,1,
M0073,1,RhinoReaper,pocket,2,
M0073,2,TyrannoBeat,spin,1,
M0073,3,TyrannoBeat,spin,1,
M0073,4,TyrannoBeat,spin,1,
M0073,5,RhinoReaper,burst,2,
M0074,1,WeissTiger,spin,1,
M0074,2,WeissTiger,spin,1,
M0074,3,WeissTiger,spin,1,
M0074,4,HellsReaper,spin,1,
M0074,5,WeissTiger,spin,1,
M0075,1,TuskMammoth,spin,1,
M0075,2,SharkEdge,spin,1,
M0075,3,TuskMammoth,burst,2,
M0075,4,SharkEdge,pocket,2,
M0075,5,TuskMammoth,spin,1,
M0076,1,UnicornSting,pocket,2,
M0076,2,PhoenixWing,extreme,3,
M0076,3,PhoenixWing,pocket,2,
M0077,1,ViperTail,pocket,2,
M0077,2,ViperTail,spin,1,
M0077,3,ViperTail,burst,2,
M0078,1,DranBrave,pocket,2,
M0078,2,DranSword,spin,1,
M0078,3,DranSword,spin,1,
M0078,4,DranSword,spin,1,
M0078,5,DranSword,pocket,2,
M0079,1,SilverWolf,spin,1,
M0079,2,HellsHammer,spin,1,
M0079,3,SilverWolf,burst,2,
M0079,4,SilverWolf,burst,2,
M0080,1,LeonClaw,burst,2,
M0080,2,WizardRod,spin,1,
M0080,3,LeonClaw,burst,2,
M0081,1,BlackShell,extreme,3,
M0081,2,BlackShell,spin,1,
M0082,1,HellsChain,spin,1,
M0082,2,HellsChain,burst,2,
M0082,3,WhaleWave,spin,1,
M0082,4,WhaleWave,extreme,3,
M0083,1,GolemRock,burst,2,
M0083,2,GolemRock,burst,2,
M0084,1,CrimsonGaruda,pocket,2,
M0084,2,CrimsonGaruda,pocket,2,
M0085,1,ViperTail,spin,1,
M0085,2,ViperTail,pocket,2,
M0085,3,FoxBrush,pocket,2,
M0085,4,ViperTail,burst,2,
M0086,1,ImpactDrake,pocket,2,
M0086,2,DranSword,pocket,2,
M0086,3,DranSword,spin,1,
M0086,3,DranSword,spin,1,
M0087,1,CerberusFlame,spin,1,
M0087,2,CerberusFlame,burst,2,
M0087,3,CerberusFlame,spin,1,
M0088,1,GolemRock,spin,1,
M0088,2,CobaltDragoon,pocket,2,
M0088,3,CobaltDragoon,pocket,2,
M0089,1,DranDagger,spin,1,
M0089,2,DranDagger,spin,1,
M0089,3,DranDagger,spin,1,
M0089,4,PhoenixWing,extreme,3,
M0089,5,DranDagger,spin,1,
M0090,1,LeonClaw,pocket,2,
M0090,2,KnightMail,pocket,2,
M0090,3,LeonClaw,pocket,2,
M0091,1,RhinoReaper,spin,1,
M0091,2,RhinoReaper,spin,1,
M0091,3,RhinoReaper,spin,1,
M0091,4,RhinoReaper,pocket,2,
M0092,1,WeissTiger,pocket,2,
M0092,2,WeissTiger,burst,2,
M0093,1,CrimsonGaruda,extreme,3,
M0093,2,TuskMammoth,spin,1,
M0093,3,TuskMammoth,spin,1,
M0093,4,TuskMammoth,extreme,3,
M0094,1,UnicornSting,pocket,2,
M0094,2,LeonCrest,burst,2,
M0094,3,LeonCrest,extreme,3,
M0095,1,WizardRod,spin,1,
M0095,2,WizardRod,spin,1,
M0095,3,WizardArc,burst,2,
M0095,4,WizardArc,burst,2,
M0096,1,DranBuster,burst,2,
M0096,2,DranBuster,burst,2,
M0097,1,HellsChain,burst,2,
M0097,2,HellsReaper,spin,1,
M0097,3,HellsChain,spin,1,
M0097,4,HellsChain,spin,1,
M0098,1,WizardArrow,spin,1,
M0098,2,SharkEdge,pocket,2,
M0098,3,SharkEdge,burst,2,
M0099,1,WhaleFlame,spin,1,
M0099,2,WhaleFlame,spin,1,
M0099,3,PegasusBlast,pocket,2,
M0099,4,WhaleFlame,spin,1,
M0099,5,WhaleFlame,spin,1,
M0100,1,PerseusDark,spin,1,
M0100,2,PerseusDark,spin,1,
M0100,3,DranBrave,spin,1,
M0100,4,PerseusDark,pocket,2,
M0101,1,ScorpioSpear,spin,1,
M0101,2,ScorpioSpear,pocket,2,
M0101,3,HellsHammer,spin,1,
M0101,4,ScorpioSpear,pocket,2,
M0102,1,SamuraiSaber,spin,1,
M0102,2,PhoenixRudder,burst,2,
M0102,3,PhoenixRudder,burst,2,
M0103,1,ViperTail,pocket,2,
M0103,2,DranDagger,spin,1,
M0103,3,DranDagger,pocket,2,
M0103,4,DranDagger,burst,2,
M0104,1,TuskMammoth,pocket,2,
M0104,2,LeonCrest,spin,1,
M0104,3,TuskMammoth,burst,2,
M0105,1,CerberusFlame,spin,1,
M0105,2,CerberusFlame,spin,1,
M0105,3,CerberusFlame,spin,1,
M0105,4,BlackShell,spin,1,
M0105,5,CerberusFlame,spin,1,
M0106,1,DranBrave,spin,1,
M0106,2,DranBrave,pocket,2,
M0106,3,DranBrave,spin,1,
M0107,1,PhoenixWing,pocket,2,
M0107,2,CobaltDragoon,pocket,2,
M0107,3,PhoenixWing,spin,1,
M0107,4,CobaltDragoon,spin,1,
M0107,5,PhoenixWing,burst,2,
M0108,1,ScorpioSpear,pocket,2,
M0108,2,KnightMail,pocket,2,
M0108,3,ScorpioSpear,burst,2,
M0109,1,ImpactDrake,burst,2,
M0109,2,PhoenixRudder,spin,1,
M0109,3,ImpactDrake,burst,2,
M0110,1,SamuraiSaber,burst,2,
M0110,2,SharkEdge,burst,2,
M0110,3,SharkEdge,burst,2,
M0111,1,ImpactDrake,pocket,2,
M0111,2,ImpactDrake,spin,1,
M0111,3,ImpactDrake,spin,1,
M0112,1,PhoenixWing,pocket,2,
M0112,2,KnightMail,pocket,2,
M0112,3,KnightMail,spin,1,
M0112,4,KnightMail,extreme,3,
M0113,1,DranBrave,spin,1,
M0113,2,DranBrave,pocket,2,
M0113,3,TuskMammoth,extreme,3,
M0113,4,TuskMammoth,pocket,2,
M0114,1,CerberusFlame,spin,1,
M0114,2,CerberusFlame,spin,1,
M0114,3,CerberusFlame,spin,1,
M0114,4,SharkEdge,burst,2,
M0114,5,SharkEdge,pocket,2,
M0115,1,SharkEdge,pocket,2,
M0115,2,SharkEdge,spin,1,
M0115,3,KnightMail,pocket,2,
M0115,4,SharkEdge,pocket,2,
M0116,1,TuskMammoth,spin,1,
M0116,2,ImpactDrake,pocket,2,
M0116,3,ImpactDrake,spin,1,
M0116,4,ImpactDrake,spin,1,
M0117,1,KnightMail,pocket,2,
M0117,2,TuskMammoth,pocket,2,
M0117,3,KnightMail,pocket,2,
M0118,1,SharkEdge,spin,1,
M0118,2,ImpactDrake,spin,1,
M0118,3,ImpactDrake,pocket,2,
M0118,4,SharkEdge,pocket,2,
M0118,5,ImpactDrake,extreme,3,
M0119,1,WeissTiger,extreme,3,
M0119,2,WeissTiger,spin,1,
M0120,1,CobaltDragoon,spin,1,
M0120,2,CobaltDragoon,spin,1,
M0120,3,CobaltDragoon,spin,1,
M0120,4,CobaltDragoon,spin,1,
M0121,1,ViperTail,spin,1,
M0121,2,ViperTail,pocket,2,
M0121,3,ViperTail,spin,1,
M0122,1,DranSword,spin,1,
M0122,2,RhinoReaper,spin,1,
M0122,3,DranSword,spin,1,
M0122,4,RhinoReaper,spin,1,
M0122,5,DranSword,pocket,2,
M0123,1,HellsReaper,pocket,2,
M0123,2,HellsReaper,pocket,2,
M0124,1,TyrannoBeat,burst,2,
M0124,2,HellsHammer,spin,1,
M0124,3,TyrannoBeat,burst,2,
M0125,1,DranBrave,pocket,2,
M0125,2,DranBrave,burst,2,
M0126,1,WizardRod,burst,2,
M0126,2,PegasusBlast,pocket,2,
M0126,3,WizardRod,spin,1,
M0126,4,WizardRod,pocket,2,
M0127,1,FoxBrush,spin,1,
M0127,2,LeonClaw,spin,1,
M0127,3,FoxBrush,spin,1,
M0127,4,FoxBrush,extreme,3,
M0128,1,UnicornSting,pocket,2,
M0128,2,UnicornSting,pocket,2,
M0129,1,ScorpioSpear,spin,1,
M0129,2,ScorpioSpear,spin,1,
M0129,3,ScorpioSpear,spin,1,
M0129,4,ScorpioSpear,spin,1,
M0130,1,KnightMail,spin,1,
M0130,2,KnightMail,spin,1,
M0130,3,KnightMail,extreme,3,
M0131,1,LeonCrest,burst,2,
M0131,2,BlackShell,burst,2,
M0131,3,LeonCrest,pocket,2,
M0132,1,WhaleWave,pocket,2,
M0132,2,WizardArc,pocket,2,
M0132,3,WhaleWave,extreme,3,
M0133,1,SharkEdge,burst,2,
M0133,2,SilverWolf,spin,1,
M0133,3,SilverWolf,spin,1,
M0133,4,SharkEdge,pocket,2,
M0134,1,DranBuster,extreme,3,
M0134,2,DranBuster,extreme,3,
M0135,1,PerseusDark,spin,1,
M0135,2,HellsChain,spin,1,
M0135,3,HellsChain,spin,1,
M0135,4,PerseusDark,burst,2,
M0135,5,PerseusDark,extreme,3,
M0136,1,GolemRock,burst,2,
M0136,2,GolemRock,burst,2,
M0137,1,FoxBrush,pocket,2,
M0137,2,FoxBrush,spin,1,
M0137,3,FoxBrush,extreme,3,
M0138,1,GolemRock,spin,1,
M0138,2,GolemRock,spin,1,
M0138,3,GolemRock,spin,1,
M0138,4,GolemRock,pocket,2,
M0139,1,DranDagger,spin,1,
M0139,2,PerseusDark,spin,1,
M0139,3,DranDagger,pocket,2,
M0139,4,DranDagger,spin,1,
M0140,1,ScorpioSpear,extreme,3,
M0140,2,TuskMammoth,pocket,2,
M0140,3,TuskMammoth,pocket,2,
M0141,1,LeonCrest,spin,1,
M0141,2,LeonClaw,pocket,2,
M0141,3,LeonClaw,spin,1,
M0141,4,LeonCrest,extreme,3,
M0142,1,SharkEdge,burst,2,
M0142,2,SharkEdge,burst,2,
M0143,1,RhinoReaper,spin,1,
M0143,2,WhaleWave,pocket,2,
M0143,3,RhinoReaper,pocket,2,
M0143,4,WhaleWave,spin,1,
M0143,5,WhaleWave,pocket,2,
M0144,1,PhoenixWing,extreme,3,
M0144,2,ImpactDrake,extreme,3,
M0144,3,PhoenixWing,extreme,3,
M0145,1,SilverWolf,spin,1,
M0145,2,SilverWolf,spin,1,
M0145,3,SilverWolf,spin,1,
M0145,4,DranBrave,pocket,2,
M0145,5,DranBrave,extreme,3,
M0146,1,HellsChain,extreme,3,
M0146,2,HellsChain,spin,1,
M0147,1,UnicornSting,burst,2,
M0147,2,UnicornSting,burst,2,
M0148,1,WizardRod,extreme,3,
M0148,2,WizardRod,spin,1,
M0149,1,WizardArc,spin,1,
M0149,2,WizardArc,spin,1,
M0149,3,HellsReaper,pocket,2,
M0149,4,WizardArc,spin,1,
M0149,5,HellsReaper,extreme,3,
M0150,1,TyrannoBeat,pocket,2,
M0150,2,CrimsonGaruda,extreme,3,
M0150,3,CrimsonGaruda,spin,1,
M0151,1,LeonClaw,burst,2,
M0151,2,WizardRod,pocket,2,
M0151,3,LeonClaw,burst,2,
M0152,1,CerberusFlame,burst,2,
M0152,2,CrimsonGaruda,spin,1,
M0152,3,CerberusFlame,spin,1,
M0152,4,CrimsonGaruda,burst,2,
M0152,5,CerberusFlame,burst,2,
M0153,1,UnicornSting,spin,1,
M0153,2,DranBrave,pocket,2,
M0153,3,DranBrave,pocket,2,
M0154,1,HellsReaper,extreme,3,
M0154,2,HellsReaper,spin,1,
M0155,1,PhoenixWing,spin,1,
M0155,2,PhoenixWing,burst,2,
M0155,3,PhoenixWing,spin,1,
M0156,1,ScorpioSpear,burst,2,
M0156,2,ScorpioSpear,spin,1,
M0156,3,DranBuster,pocket,2,
M0156,4,ScorpioSpear,pocket,2,
M0157,1,RhinoReaper,extreme,3,
M0157,2,PerseusDark,pocket,2,
M0157,3,PerseusDark,spin,1,
M0157,4,PerseusDark,extreme,3,
M0158,1,ScorpioSpear,spin,1,
M0158,2,ScorpioSpear,spin,1,
M0158,3,PhoenixWing,spin,1,
M0158,4,ScorpioSpear,extreme,3,
M0159,1,HellsReaper,pocket,2,
M0159,2,PerseusDark,pocket,2,
M0159,3,HellsReaper,spin,1,
M0159,4,HellsReaper,spin,1,
M0160,1,WhaleWave,spin,1,
M0160,2,WhaleWave,spin,1,
M0160,3,WhaleWave,spin,1,
M0160,4,LeonCrest,burst,2,
M0160,5,LeonCrest,burst,2,
M0161,1,DranSword,spin,1,
M0161,2,DranSword,burst,2,
M0161,3,DranSword,burst,2,
M0162,1,LeonClaw,spin,1,
M0162,2,LeonClaw,spin,1,
M0162,3,LeonClaw,extreme,3,
M0163,1,GolemRock,spin,1,
M0163,2,GolemRock,spin,1,
M0163,3,GolemRock,spin,1,
M0163,4,GolemRock,extreme,3,
M0164,1,DranBrave,pocket,2,
M0164,2,WeissTiger,spin,1,
M0164,3,WeissTiger,extreme,3,
M0165,1,TuskMammoth,spin,1,
M0165,2,SharkEdge,pocket,2,
M0165,3,TuskMammoth,spin,1,
M0165,4,TuskMammoth,spin,1,
M0165,5,TuskMammoth,pocket,2,
M0166,1,ViperTail,pocket,2,
M0166,2,ViperTail,extreme,3,
M0167,1,CobaltDragoon,spin,1,
M0167,2,HellsReaper,burst,2,
M0167,3,HellsReaper,spin,1,
M0167,4,HellsReaper,burst,2,
M0168,1,LeonClaw,spin,1,
M0168,2,LeonClaw,spin,1,
M0168,3,LeonClaw,spin,1,
M0168,4,DranSword,extreme,3,
M0168,5,DranSword,extreme,3,
M0169,1,TuskMammoth,pocket,2,
M0169,2,TuskMammoth,burst,2,
M0170,1,LeonCrest,burst,2,
M0170,2,LeonCrest,spin,1,
M0170,3,LeonCrest,spin,1,
M0171,1,HellsReaper,pocket,2,
M0171,2,GolemRock,pocket,2,
M0171,3,GolemRock,burst,2,
M0172,1,DranSword,spin,1,
M0172,2,LeonCrest,burst,2,
M0172,3,LeonCrest,extreme,3,
M0173,1,TuskMammoth,burst,2,
M0173,2,TuskMammoth,spin,1,
M0173,3,GolemRock,extreme,3,
M0173,4,TuskMammoth,extreme,3,
M0174,1,DranSword,pocket,2,
M0174,2,DranSword,burst,2,
M0175,1,LeonCrest,pocket,2,
M0175,2,TuskMammoth,pocket,2,
M0175,3,LeonCrest,pocket,2,
M0175,4,LeonCrest,pocket,2,
M0175,5,LeonCrest,pocket,2,
